English,French,German,Polish,Russian,Spanish,Korean,SimplifedChinese,Japanese
"Tallow Lamp","Tallow Lamp","Lampe à suif","Lámpara de Sebo","Talglampe","수지 램프","Tallow Lamp","油脂灯","Сальная лампа","Tallow Lamp","Tallow Lamp","Tallow Lamp","獣脂ランプ","Tallow Lamp","Lampa łojowa","Tallow Lamp","Tallow Lamp","Tallow Lamp","Tallow Lamp","Tallow Lamp"
"Tallow Wall Lamp","Tallow Wall Lamp","Lampe à suif murale","Lámpara de Pared de Sebo","Talgwandlampe","수지 벽 등","Tallow Wall Lamp","油脂壁灯","Настенная сальная лампа","Tallow Wall Lamp","Tallow Wall Lamp","Tallow Wall Lamp","壁掛け獣脂ろうそく","Tallow Wall Lamp","Ścienna Lampa Łojowa","Tallow Wall Lamp","Tallow Wall Lamp","Tallow Wall Lamp","Tallow Wall Lamp","Tallow Wall Lamp"
"Torch Stand","Torch Stand","Support de torche","Soporte de antorcha","Fackelhalter","횃불 스탠드","Torch Stand","火把架","Стойка для факела","Torch Stand","Torch Stand","Torch Stand","松明スタンド","Torch Stand","Stojak na pochodnię","Torch Stand","Torch Stand","Torch Stand","Torch Stand","Torch Stand"
"Treasury","Treasury","Trésorerie","Tesorería","Staatskasse","금고","Treasury","金库","Казна","Treasury","Treasury","Treasury","金庫","Treasury","Skarbiec","Treasury","Treasury","Treasury","Treasury","Treasury"
"Wainwright Table","Wainwright Table","Établi d'ingénierie routière","Mesa de Carretero","Wagenmachertisch","짐수레 작업대","Wainwright Table","车匠工作台","Верстак колесника","Wainwright Table","Wainwright Table","Wainwright Table","荷車作業台","Wainwright Table","Stół Powoźniczy","Wainwright Table","Wainwright Table","Wainwright Table","Wainwright Table","Wainwright Table"
"Wall Candle","Wall Candle","Bougie murale","Vela de Pared","Wandkerze","촛불 벽 장식","Wall Candle","挂壁烛灯","Настенная свеча","Wall Candle","Wall Candle","Wall Candle","壁掛けろうそく","Wall Candle","Świeca ścienna","Wall Candle","Wall Candle","Wall Candle","Wall Candle","Wall Candle"
"Washboard","Washboard","Planche à laver","Lavadero","Waschbrett","빨래판","Washboard","搓衣板","Стиральная доска","Washboard","Washboard","Washboard","洗濯板","Washboard","Tara","Washboard","Washboard","Washboard","Washboard","Washboard"
"Washing Machine","Washing Machine","Machine à laver","Lavadora","Waschmaschine","세탁기","Washing Machine","洗衣机","Стиральная машина","Washing Machine","Washing Machine","Washing Machine","洗濯機","Washing Machine","Pralka","Washing Machine","Washing Machine","Washing Machine","Washing Machine","Washing Machine"
"Windmill","Windmill","Moulin à vent","Molino","Windmühle","풍차","Windmill","风车","Ветряная мельница","Windmill","Windmill","Windmill","風車","Windmill","Wiatrak","Windmill","Windmill","Windmill","Windmill","Windmill"
"Wind Turbine","Wind Turbine","Éolienne","Turbina Eólica","Windrad","풍력 발전기","Wind Turbine","风力涡轮机","Ветряная турбина","Wind Turbine","Wind Turbine","Wind Turbine","風力タービン","Wind Turbine","Turbina powietrzna","Wind Turbine","Wind Turbine","Wind Turbine","Wind Turbine","Wind Turbine"
"Wooden Fabric Bed","Wooden Fabric Bed","Lit confortable en bois","Cama de Madera de Tela","Hölzernes Stoffbett","목제 천 침대","Wooden Fabric Bed","木质布料床","Деревянная кровать с матрасом","Wooden Fabric Bed","Wooden Fabric Bed","Wooden Fabric Bed","木製の布ベッド","Wooden Fabric Bed","Drewniane Łożko z Materacem","Wooden Fabric Bed","Wooden Fabric Bed","Wooden Fabric Bed","Wooden Fabric Bed","Wooden Fabric Bed"
"Wooden Straw Bed","Wooden Straw Bed","Lit de paille en bois","Cama de Madera de Paja","Hölzernes Strohbett","목제 짚 침대","Wooden Straw Bed","木质稻草床","Деревянная кровать с соломой","Wooden Straw Bed","Wooden Straw Bed","Wooden Straw Bed","木製の藁ベッド","Wooden Straw Bed","Drewniane Łożko z Siennikiem","Wooden Straw Bed","Wooden Straw Bed","Wooden Straw Bed","Wooden Straw Bed","Wooden Straw Bed"
"Wood Sign","Wood Sign","Pancarte","Letrero de Madera","Holzschild","나무 표지판","Wood Sign","木牌","Деревянная табличка","Wood Sign","Wood Sign","Wood Sign","木製の看板","Wood Sign","Drewniana Tablica","Wood Sign","Wood Sign","Wood Sign","Wood Sign","Wood Sign"
"Workbench","Workbench","Établi","Mesa de Trabajo","Werkbank","작업대","Workbench","工作台","Верстак","Workbench","Workbench","Workbench","作業台","Workbench","Stół Roboczy","Workbench","Workbench","Workbench","Workbench","Workbench"
"Advanced Baking","Advanced Baking","Boulangerie avancée","Horneado Avanzado","Backen Stufe II","고급 제빵","Advanced Baking","高级烘焙","Продвинутая выпечка","Advanced Baking","Advanced Baking","Advanced Baking","高度な焼き料理","Advanced Baking","Zaawansowane Piekarstwo","Advanced Baking","Advanced Baking","Advanced Baking","Advanced Baking","Advanced Baking"
"Advanced Campfire Cooking","Advanced Campfire Cooking","Cuisine au feu de camp avancée","Cocina con Fogata Avanzada","Lagerfeuerkochen Stufe II","고급 모닥불 요리","Advanced Campfire Cooking","高级篝火烹饪","Продвинутая готовка на костре","Advanced Campfire Cooking","Advanced Campfire Cooking","Advanced Campfire Cooking","高度な野外料理","Advanced Campfire Cooking","Zaawansowane Gotowanie na Ognisku","Advanced Campfire Cooking","Advanced Campfire Cooking","Advanced Campfire Cooking","Advanced Campfire Cooking","Advanced Campfire Cooking"
"Advanced Cooking","Advanced Cooking","Cuisine avancée","Cocina Avanzada","Kochen Stufe II","고급 요리","Advanced Cooking","高级烹饪","Продвинутая кулинария","Advanced Cooking","Advanced Cooking","Advanced Cooking","高度な料理","Advanced Cooking","Zaawansowane Gotowanie","Advanced Cooking","Advanced Cooking","Advanced Cooking","Advanced Cooking","Advanced Cooking"
"Advanced Smelting","Advanced Smelting","Fonte avancée","Fundición Avanzada","Schmelzen Stufe II","고급 제련","Advanced Smelting","高级冶炼","Продвинутая выплавка","Advanced Smelting","Advanced Smelting","Advanced Smelting","高度な精錬","Advanced Smelting","Zaawansowane Hutnictwo","Advanced Smelting","Advanced Smelting","Advanced Smelting","Advanced Smelting","Advanced Smelting"
"Alloy Smelting","Alloy Smelting","Fusion d'alliages","Fundición de Aleaciones","Legierungsschmelzen","합금 제련","Alloy Smelting","合金冶炼","Выплавка сплавов","Alloy Smelting","Alloy Smelting","Alloy Smelting","合金製錬","Alloy Smelting","Hutnictwo Stopów","Alloy Smelting","Alloy Smelting","Alloy Smelting","Alloy Smelting","Alloy Smelting"
"Alloy Smelting Efficiency","Alloy Smelting Efficiency","Rendement : Fusion d'alliages","Eficiencia de Fundición de Aleaciones","Legierungsschmelzeneffizienz","합금 제련 효율","Alloy Smelting Efficiency","合金冶炼制作效率","Выплавка сплавов - эффективность","Alloy Smelting Efficiency","Alloy Smelting Efficiency","Alloy Smelting Efficiency","合金の精錬効率","Alloy Smelting Efficiency","Hutnictwo Stopów - Wydajność","Alloy Smelting Efficiency","Alloy Smelting Efficiency","Alloy Smelting Efficiency","Alloy Smelting Efficiency","Alloy Smelting Efficiency"
"Alloy Smelting Speed","Alloy Smelting Speed","Vitesse : Fusion d'alliages","Velocidad de Fundición de Aleaciones","Legierungsschmelzengeschwindigkeit","합금 제련 속도","Alloy Smelting Speed","合金冶炼制作速度","Выплавка сплавов - скорость","Alloy Smelting Speed","Alloy Smelting Speed","Alloy Smelting Speed","合金の製錬速度","Alloy Smelting Speed","Hutnictwo Stopów - Szybkość","Alloy Smelting Speed","Alloy Smelting Speed","Alloy Smelting Speed","Alloy Smelting Speed","Alloy Smelting Speed"
"Baking","Baking","Boulangerie","Horneado","Backen","제빵","Baking","烘焙","Выпечка","Baking","Baking","Baking","焼成","Baking","Piekarwsto","Baking","Baking","Baking","Baking","Baking"
"Basic Baking","Basic Baking","Boulangerie basique","Horneado Básico","Grundlegendes Backen","기초 제빵","Basic Baking","基础烘焙","Основы выпечки","Basic Baking","Basic Baking","Basic Baking","基本的な焼成","Basic Baking","Podstawy Piekarstwa","Basic Baking","Basic Baking","Basic Baking","Basic Baking","Basic Baking"
"Basic Baking Efficiency","Basic Baking Efficiency","Rendement : Boulangerie basique","Eficiencia de Horneado Básico","Grundlegendes Backen-Effizienz","기초 제빵 효율","Basic Baking Efficiency","基础烘焙制作效率","Основы выпечки - эффективность","Basic Baking Efficiency","Basic Baking Efficiency","Basic Baking Efficiency","基本的な焼成効率","Basic Baking Efficiency","Podstawy Piekarstwa - Wydajność","Basic Baking Efficiency","Basic Baking Efficiency","Basic Baking Efficiency","Basic Baking Efficiency","Basic Baking Efficiency"
"Basic Baking Speed","Basic Baking Speed","Vitesse : Boulangerie basique","Velocidad de Horneado Básico","Grundlegendes Backen-Geschwindigkeit","기초 제빵 속도","Basic Baking Speed","基础烘焙制作速度","Основы выпечки - скорость","Basic Baking Speed","Basic Baking Speed","Basic Baking Speed","基本的な焼成速度","Basic Baking Speed","Podstawy Piekarstwo - Szybkość","Basic Baking Speed","Basic Baking Speed","Basic Baking Speed","Basic Baking Speed","Basic Baking Speed"
"Basic Crafting","Basic Crafting","Artisanat basique","Elaboración Básica","Grundlegendes Herstellen","기초 제작","Basic Crafting","基础工艺","Основы ремесла","Basic Crafting","Basic Crafting","Basic Crafting","基本的な製作","Basic Crafting","Podstawy Rzemiosła","Basic Crafting","Basic Crafting","Basic Crafting","Basic Crafting","Basic Crafting"
"Basic Crafting Efficiency","Basic Crafting Efficiency","Rendement : Artisanat basique","Eficiencia de Elaboración Básica","Grundlegendes Herstellen-Effizienz","기초 제작 효율","Basic Crafting Efficiency","基础工艺制作效率","Основы ремесла - эффективность","Basic Crafting Efficiency","Basic Crafting Efficiency","Basic Crafting Efficiency","基本的な製作効率","Basic Crafting Efficiency","Podstawowe Rzemiosło - Wydajność","Basic Crafting Efficiency","Basic Crafting Efficiency","Basic Crafting Efficiency","Basic Crafting Efficiency","Basic Crafting Efficiency"
"Basic Crafting Speed","Basic Crafting Speed","Vitesse : Artisanat basique","Velocidad de Elaboración Básica","Grundlegendes Herstellen-Geschwindigkeit","기초 제작 속도","Basic Crafting Speed","基础工艺制作速度","Основы ремесла - скорость","Basic Crafting Speed","Basic Crafting Speed","Basic Crafting Speed","基本的な製作速度","Basic Crafting Speed","Podstawowe Rzemiosło - Szybkość","Basic Crafting Speed","Basic Crafting Speed","Basic Crafting Speed","Basic Crafting Speed","Basic Crafting Speed"
"Basic Engineering","Basic Engineering","Ingénierie basique","Ingeniería Básica","Grundlegende Technik","기초 공학","Basic Engineering","基础工程","Основы инженерного дела","Basic Engineering","Basic Engineering","Basic Engineering","基礎工学","Basic Engineering","Podstawy Inżynierii","Basic Engineering","Basic Engineering","Basic Engineering","Basic Engineering","Basic Engineering"
"Basic Smelting","Basic Smelting","Fonte basique","Fundición Básica","Grundlegendes Schmelzen","기초 제련","Basic Smelting","基础冶炼","Основы выплавки","Basic Smelting","Basic Smelting","Basic Smelting","基本的な精錬","Basic Smelting","Podstawy Hutnictwa","Basic Smelting","Basic Smelting","Basic Smelting","Basic Smelting","Basic Smelting"
"Basic Smelting Efficiency","Basic Smelting Efficiency","Rendement : Fonte basique","Eficiencia en Fundición Básica","Grundlegendes Schmelzen-Effizienz","기초 제련 효율","Basic Smelting Efficiency","基础冶炼制作效率","Основы выплавки - эффективность","Basic Smelting Efficiency","Basic Smelting Efficiency","Basic Smelting Efficiency","基本的な精錬効率","Basic Smelting Efficiency","Podstawy Hutnictwa - Wydajność","Basic Smelting Efficiency","Basic Smelting Efficiency","Basic Smelting Efficiency","Basic Smelting Efficiency","Basic Smelting Efficiency"
"Basic Smelting Speed","Basic Smelting Speed","Vitesse : Fonte basique","Velocidad en Fundición Básica","Grundlegendes Schmelzen-Geschwindigkeit","기초 제련 속도","Basic Smelting Speed","基础冶炼制作速度","Основы выплавки - скорость","Basic Smelting Speed","Basic Smelting Speed","Basic Smelting Speed","基本的な精錬の速度","Basic Smelting Speed","Podstawy Hutnictwa - Szybkość","Basic Smelting Speed","Basic Smelting Speed","Basic Smelting Speed","Basic Smelting Speed","Basic Smelting Speed"
"Big Stomach","Big Stomach","Gros mangeur","Estómago Grande","Großer Magen","큰 위","Big Stomach","大胃王","Большой желудок","Big Stomach","Big Stomach","Big Stomach","おおきな胃袋","Big Stomach","Pasibrzuch","Big Stomach","Big Stomach","Big Stomach","Big Stomach","Big Stomach"
"Bow Damage","Bow Damage","Dégât : Arc","Daño de Arco","Bogenschaden","활 데미지","Bow Damage","弓箭伤害","Лук - урон","Bow Damage","Bow Damage","Bow Damage","弓ダメージ","Bow Damage","Obrażenia z łuku","Bow Damage","Bow Damage","Bow Damage","Bow Damage","Bow Damage"
"Bow Efficiency","Bow Efficiency","Efficacité : Arc","Eficiencia del Arco","Bogeneffizienz","활 효율","Bow Efficiency","弓箭效率","Лук - эффективность","Bow Efficiency","Bow Efficiency","Bow Efficiency","弓の効率","Bow Efficiency","Łuk - wydajność","Bow Efficiency","Bow Efficiency","Bow Efficiency","Bow Efficiency","Bow Efficiency"
"Brick Construction","Brick Construction","Construction en briques","Construcción de ladrillos","Ziegelbau","벽돌 건축","Brick Construction","砖砌建筑","Строительство из кирпича","Brick Construction","Brick Construction","Brick Construction","レンガ建築","Brick Construction","Konstrukcja Murowana","Brick Construction","Brick Construction","Brick Construction","Brick Construction","Brick Construction"
"Bricklaying","Bricklaying","Briquetage","Albañilería","Maurerarbeiten","벽돌쌓기","Bricklaying","砌砖","Кирпичная кладка","Bricklaying","Bricklaying","Bricklaying","レンガ作り","Bricklaying","Murarka","Bricklaying","Bricklaying","Bricklaying","Bricklaying","Bricklaying"
"Brick Production Efficiency","Brick Production Efficiency","Rendement : Production de brique","Eficiencia en Producción de Ladrillos","Ziegelproduktionseffizienz","벽돌 생산 효율","Brick Production Efficiency","砖生产效率","Производство кирпича - эффективность","Brick Production Efficiency","Brick Production Efficiency","Brick Production Efficiency","レンガの生産効率","Brick Production Efficiency","Produkcja Cegieł - Wydajność","Brick Production Efficiency","Brick Production Efficiency","Brick Production Efficiency","Brick Production Efficiency","Brick Production Efficiency"
"Brick Production Speed","Brick Production Speed","Vitesse : Production de briques","Velocidad en Producción de Ladrillos","Ziegelproduktionsgeschwindigkeit","벽돌 생산 속도","Brick Production Speed","砖生产速度","Производство кирпича - скорость","Brick Production Speed","Brick Production Speed","Brick Production Speed","レンガの生産速度","Brick Production Speed","Produkcja Cegieł - Prędkość","Brick Production Speed","Brick Production Speed","Brick Production Speed","Brick Production Speed","Brick Production Speed"
